timestamp,count
6255,18
6256,18
6257,21
6258,16
6259,18
6260,25
6261,29
6262,12
6263,11
6264,10
6265,14
6266,25
6267,17
6268,23
6269,18
6270,16
6271,15
6272,8
6273,9
6274,23
6275,22
6276,13
6277,16
6278,6
6279,3
6280,18
6281,2
6282,22
6283,9
6284,8
6285,9
6286,8
6287,15
6288,14
6289,4
6290,20
6291,7
6292,12
6294,2
6295,15
6296,13
6297,20
6298,12
6299,3
6300,8
6301,3
6302,15
6303,5
6304,7
6305,4
6306,8
6307,8
6308,5
6309,9
6310,17
6311,10
6312,9
6313,4
6314,10
6315,17
6316,10
6317,11
6318,7
6319,3
6320,16
6321,4
6322,6
6323,6
6324,21
6325,16
6326,7
6327,6
6328,19
6329,10
6330,14
6331,3
6332,12
6333,6
6334,10
6335,14
6336,4
6337,2
6338,9
6339,7
6340,21
6341,14
6342,27
6343,11
6344,9
6345,15
6346,23
6347,5
6348,14
6349,8
6350,18
6351,6
6352,10
6353,6
6354,8
6355,20
6356,13
6357,8
6358,8
6359,6
6360,17
6361,5
6362,13
6363,16
6364,11
6365,23
6366,10
6367,3
6368,11
6369,16
6370,21
6371,18
6372,6
6373,6
6374,12
6375,10
6376,14
6377,13
6378,11
6379,14
6380,27
6381,22
6382,10
6383,11
6384,9
6385,29
6386,15
6387,11
6388,19
6389,5
6390,14
6391,9
6392,4
6393,5
6394,17
6395,10
6396,11
6397,7
6398,9
6399,16
6400,17
6401,11
6402,10
6403,2
6404,11
6405,14
6406,6
6407,6
6408,7
6409,17
6410,17
6411,10
6412,12
6413,6
6414,6
6415,10
6416,9
6417,9
6418,7
6419,7
6420,8
6421,4
6422,21
6423,5
6424,4
6425,5
6426,7
6427,4
6428,4
6429,6
6430,22
6431,7
6432,12
6433,11
6434,18
6435,27
6436,19
6437,22
6438,3
6439,17
6440,18
6441,17
6442,14
6443,5
6444,7
6445,29
6446,14
6447,11
6448,19
6449,9
6450,14
6451,13
6452,5
6453,9
6454,14
6455,9
6456,7
6457,12
6458,11
6459,8
6460,21
6461,5
6462,23
6464,10
6465,10
6466,7
6467,10
6468,4
6469,8
6470,10
6471,7
6472,10
6473,2
6474,7
6475,13
6476,6
6477,24
6478,8
6479,11
6480,17
6481,9
6482,23
6483,17
6484,29
6485,13
6486,9
6487,2
6488,12
6489,13
6490,20
6491,12
6492,9
6493,6
6494,8
6495,13
6496,12
6497,6
6498,8
6499,7
6500,16
6501,10
6502,13
6503,16
6504,13
6505,19
6506,8
6507,21
6508,25
6509,8
6510,12
6511,2
6512,2
6513,6
6514,9
6515,14
6516,4
6517,3
6518,5
6519,4
6520,17
6521,10
6522,5
6523,7
6524,12
6525,7
6526,13
6527,5
6528,14
6529,10
6530,14
6531,12
6532,17
6533,12
6534,12
6535,8
6536,1
6537,24
6538,8
6539,6
6540,8
6541,14
6542,14
6543,26
6544,6
6545,11
6546,18
6547,10
6548,1
6549,12
6550,21
6551,24
6552,10
6553,15
6554,12
6555,11
6556,31
6557,16
6558,1
6559,17
6560,12
6561,31
6562,14
6563,11
6564,11
6565,10
6566,12
6567,11
6568,23
6569,8
6570,35
6571,2
6572,6
6573,10
6574,16
6575,19
6576,3
6577,14
6578,5
6579,22
6580,28
6581,19
6582,42
6583,15
6584,15
6585,11
6586,15
6587,13
6588,11
6589,15
6590,14
6591,12
6592,9
6593,4
6594,4
6595,14
6596,23
6597,12
6598,12
6599,13
6600,13
6601,6
6602,10
6603,22
6604,9
6605,9
6606,29
6607,7
6608,12
6609,10
6610,45
6611,21
6612,30
6613,9
6614,26
6615,6
6616,23
6617,46
6618,30
6619,29
6620,30
6621,17
6622,16
6623,30
6624,11
6625,23
6626,14
6627,14
6628,20
6629,9
6630,12
6631,12
6632,10
6633,23
6634,11
6635,23
6636,8
6637,10
6638,22
6639,6
6640,19
6641,23
6642,8
6643,12
6644,12
6645,19
6646,16
6647,12
6648,23
6649,6
6650,26
6651,16
6652,8
6653,6
6654,9
6655,15
6656,6
6657,6
6658,9
6659,11
6660,16
6661,15
6662,4
6663,11
6664,4
6665,9
6666,9
6667,3
6668,8
6669,7
6670,27
6671,10
6672,15
6673,16
6674,20
6675,37
6676,15
6677,3
6678,6
6679,7
6680,27
6681,9
6682,11
6683,21
6684,7
6685,20
6686,27
6687,13
6688,22
6689,8
6690,12
6691,16
6692,12
6693,9
6694,2
6695,5
6696,2
6697,10
6698,26
6699,39
6700,24
6701,5
6703,57
6704,36
6705,28
6706,26
6707,28
6708,14
6709,24
6710,23
6711,28
6712,20
6713,20
6714,25
6715,35
6716,31
6717,28
6718,31
6719,27
6720,22
6721,22
6722,19
6723,21
6724,14
6725,24
6726,16
6727,18
6728,16
6729,19
6730,25
6731,19
6732,20
6733,16
6734,20
6735,17
6736,22
6737,12
6738,15
6739,21
6740,33
6741,16
6742,20
6743,24
6744,17
6745,36
6746,13
6747,10
6748,42
6749,27
6750,13
6751,15
6752,34
6753,21
6754,9
6755,28
6756,28
6757,10
6758,11
6759,14
6760,28
6761,16
6762,21
6763,4
6764,13
6765,20
6766,14
6767,8
6768,38
6769,12
6770,29
6771,29
6772,26
6773,22
6774,18
6775,21
6776,25
6777,12
6778,34
6779,11
6780,26
6781,14
6782,15
6783,17
6784,13
6785,27
6786,14
6787,13
6788,21
6789,9
6790,34
6791,28
6792,18
6793,10
6794,33
6795,27
6796,31
6797,15
6798,11
6799,32
6800,35
6801,30
6802,18
6803,16
6804,57
6805,26
6806,21
6807,28
6808,42
6809,21
6810,51
6811,13
6812,14
6813,21
6814,26
6815,23
6816,17
6817,20
6818,18
6819,23
6820,29
6821,27
6822,40
6823,22
6824,19
6825,18
6826,32
6827,21
6828,22
6829,17
6830,30
6831,29
6832,37
6833,12
6834,21
6835,31
6836,16
6837,28
6838,16
6839,8
6840,17
6841,15
6842,24
6843,41
6844,14
6845,16
6846,8
6847,24
6848,20
6849,15
6850,35
6851,28
6852,11
6853,4
6854,10
6855,14
6856,16
6857,20
6858,26
6859,11
6860,27
6861,10
6862,7
6863,14
6864,10
6865,10
6866,16
6867,4
6868,35
6869,22
6870,16
6871,15
6872,13
6873,21
6874,8
6875,22
6876,30
6877,18
6878,20
6879,15
6880,43
6881,14
6882,15
6883,18
6884,11
6885,15
6886,26
6887,18
6888,17
6889,27
6890,26
6891,19
6892,21
6893,15
6894,26
6895,20
6896,22
6897,23
6898,15
6899,18
6900,27
6901,23
6902,18
6903,23
6904,11
6905,26
6906,13
6907,20
6908,16
6909,14
6910,24
6911,22
6912,18
6913,10
6914,12
6915,29
6916,34
6917,3
6918,12
6919,11
6920,18
6921,9
6922,11
6923,9
6924,14
6925,18
6926,8
6927,12
6928,26
6929,5
6930,9
6931,21
6932,19
6933,9
6934,14
6935,10
6936,8
6937,4
6938,15
6939,25
6940,16
6941,24
6942,24
6943,23
6944,34
6945,9
6946,15
6947,13
6948,2
6949,7
6950,24
6951,13
6952,21
6953,15
6954,14
6955,11
6956,33
6957,6
6958,10
6959,11
6960,13
6961,15
6962,10
6963,16
6964,20
6965,28
6966,27
6967,7
6968,21
6969,6
6970,27
6971,32
6972,20
6973,26
6974,21
6975,35
6976,17
6977,22
6978,10
6979,25
6980,41
6981,30
6982,32
6983,16
6984,20
6985,21
6986,17
6987,9
6988,14
6989,2
6990,6
6991,2
6992,4
6993,53
6994,7
6995,17
6996,20
6997,11
6998,25
6999,11
7000,15
7001,13
7002,8
7004,4
7005,9
7006,40
7007,15
7008,3
7009,20
7010,24
7011,11
7012,10
7013,10
7014,14
7015,13
7016,10
7017,16
7018,13
7019,18
7020,28
7021,13
7022,17
7023,10
7024,12
7025,26
7026,5
7027,3
7028,35
7029,3
7030,25
7031,26
7032,9
7033,8
7034,11
7035,15
7036,18
7037,17
7038,5
7039,21
7040,28
7041,19
7042,7
7043,9
7044,22
7045,13
7046,16
7047,29
7048,17
7049,4
7050,32
7051,17
7052,19
7053,14
7054,32
7055,17
7056,10
7057,16
7058,23
7059,17
7060,12
7061,21
7062,54
7063,34
7064,30
7065,25
7066,36
7067,21
7068,28
7069,29
7070,31
7071,28
7072,12
7073,22
7074,27
7075,24
7076,15
7077,28
7078,25
7079,43
7080,36
7081,23
7082,43
7083,25
7084,25
7085,31
7086,15
7087,10
7088,2
7089,43
7090,13
7091,14
7092,15
7093,9
7094,9
7095,42
7096,28
7097,42
7098,19
7099,25
7100,31
7101,39
7102,29
7103,37
7104,26
7105,10
7106,38
7107,51
7108,36
7109,15
7110,39
7111,38
7112,10
7113,31
7114,32
7115,15
7116,9
7117,11
7118,15
7119,23
7120,9
7121,6
7122,46
7123,17
7124,16
7125,16
7126,21
7127,9
7128,10
7129,9
7130,19
7131,26
7132,25
7133,16
7134,20
7135,30
7136,12
7137,20
7138,15
7139,30
7140,26
7141,23
7142,26
7143,23
7144,23
7145,23
7146,12
7147,16
7148,17
7149,10
7150,36
7151,23
7152,23
7153,9
7154,24
7155,31
7156,9
7157,19
7158,16
7159,12
7160,20
7161,13
7162,14
7163,12
7164,13
7165,25
7166,12
7167,11
7168,30
7169,9
7170,23
7171,10
7172,7
7173,12
7174,6
7175,11
7176,15
7177,13
7178,11
7179,8
7180,24
7181,29
7182,40
7183,36
7184,18
7185,7
7186,12
7187,7
7188,3
7189,8
7190,17
7191,11
7192,5
7193,6
7194,8
7195,15
7196,4
7197,8
7198,16
7199,7
7200,24
7201,13
7202,12
7203,10
7204,6
7205,5
7206,6
7207,13
7208,12
7209,11
7210,11
7211,13
7212,8
7213,4
7214,8
7215,25
7216,20
7217,16
7218,17
7219,31
7220,17
7221,14
7222,17
7223,9
7224,8
7225,15
7226,9
7227,10
7228,15
7229,7
7230,16
7231,15
7232,13
7233,11
7234,11
7235,11
7236,4
7237,14
7238,15
7239,16
7240,23
7241,17
7242,16
7243,15
7244,13
7245,18
7246,36
7247,21
7248,16
7249,16
7250,19
7251,14
7252,5
7253,18
7254,36
7255,29
7256,26
7257,28
7258,25
7259,25
7260,21
7261,27
7262,11
7263,5
7264,8
7265,12
7266,16
7267,13
7268,7
7269,7
7270,19
7271,7
7272,3
7273,1
7274,14
7275,15
7276,11
7277,15
7278,10
7279,8
7280,17
7281,10
7282,18
7283,11
7284,9
7285,20
7286,16
7287,8
7288,21
7289,5
7290,14
7291,3
7292,5
7293,11
7294,15
7295,10
7296,8
7297,3
7298,18
7299,14
7300,17
7301,17
7302,23
7303,19
7304,17
7305,17
7306,13
7307,28
7308,25
7309,31
7310,32
7311,19
7312,21
7313,16
7314,16
7315,34
7316,25
7317,21
7318,20
7319,20
7320,22
7321,16
7322,19
7323,21
7324,18
7325,29
7326,22
7327,19
7328,21
7329,19
7330,25
7331,21
7332,21
7333,9
7334,16
7335,13
7336,10
7337,11
7338,19
7339,15
7340,23
7341,15
7342,19
7343,9
7344,14
7345,16
7346,15
7347,11
7348,15
7349,2
7350,17
7351,1
7352,12
7353,11
7354,16
7355,10
7356,4
7357,4
7358,9
7359,11
7360,27
7361,3
7362,9
7363,7
7364,5
7365,10
7366,9
7367,9
7368,8
7369,9
7370,21
7371,4
7372,8
7373,8
7374,3
7375,18
7376,6
7377,9
7378,11
7379,2
7380,12
7381,5
7382,25
7383,29
7384,20
7385,29
7386,20
7387,14
7388,21
7389,20
7390,25
7391,23
7392,13
7393,14
7394,18
7395,21
7396,22
7397,17
7398,16
7399,20
7400,26
7401,17
7402,20
7403,26
7404,16
7405,26
7406,17
7407,20
7408,33
7409,26
7410,32
7411,21
7412,16
7413,13
7414,28
7415,28
7416,24
7417,83
7418,32
7419,25
7420,29
7421,26
7422,60
7423,24
7424,19
7425,20
7426,35
7427,22
7428,5
7429,15
7430,15
7431,19
7432,19
7433,21
7434,24
7435,27
7436,40
7437,49
7438,49
7439,21
7440,24
7441,25
7442,18
7443,22
7444,18
7445,10
7446,2
7447,6
7448,5
7449,7
7450,15
7451,15
7452,17
7453,15
7454,55
7455,34
7456,12
7457,7
7458,9
7459,18
7460,17
7461,8
7462,9
7463,3
7464,5
7465,7
7466,2
7467,8
7468,19
7469,20
7470,13
7471,7
7472,1
7473,4
7474,9
7475,5
7476,2
7477,6
7478,9
7479,16
7480,18
7481,5
7482,22
7483,23
7484,7
7485,12
7486,24
7487,14
7488,9
7489,9
7490,25
7491,18
7492,11
7493,7
7494,11
7495,15
7496,10
7497,4
7498,9
7499,12
7500,11
7501,8
7502,9
7503,3
7504,9
7505,8
7506,1
7507,9
7508,1
7509,2
7510,18
7511,8
7512,8
7513,35
7514,26
7515,44
7516,29
7517,30
7518,23
7519,33
7520,26
7521,23
7522,21
7523,31
7524,21
7525,34
7526,27
7527,26
7528,38
7529,21
7530,24
7531,14
7532,16
7533,19
7534,17
7535,28
7536,12
7537,20
7538,22
7539,18
7540,27
7541,22
7542,41
7543,13
7544,25
7545,27
7546,26
7547,22
7548,22
7549,15
7550,30
7551,22
7552,23
7553,22
7554,27
7555,23
7556,21
7557,26
7558,24
7559,18
7560,31
7561,18
7562,22
7563,22
7564,14
7565,5
7566,40
7567,7
7568,14
7569,25
7570,33
7571,29
7572,21
7573,17
7574,21
7575,26
7576,26
7577,18
7578,23
7579,22
7580,33
7581,17
7582,28
7583,17
7584,16
7585,29
7586,25
7587,21
7588,29
7589,23
7590,29
7591,13
7592,18
7593,28
7594,21
7595,28
7596,16
7597,20
7598,19
7599,33
7600,25
7601,16
7602,35
7603,17
7604,17
7605,22
7606,20
7607,20
7608,16
7609,32
7610,28
7611,21
7612,23
7613,19
7614,22
7615,30
7616,24
7617,17
7618,23
7619,12
7620,24
7621,25
7622,21
7623,15
7624,26
7625,20
7626,3
7627,41
7628,9
7629,12
7630,30
7631,20
7632,16
7633,19
7634,20
7635,34
7636,17
7637,12
7638,20
7639,19
7640,9
7641,35
7642,16
7643,15
7644,23
7645,28
7646,12
7647,31
7648,37
7649,14
7650,35
7651,24
7652,19
7653,17
7654,31
7655,47
7656,15
7657,22
7658,27
7659,29
7660,28
7661,28
7662,42
7663,37
7664,22
7665,21
7666,3
7667,11
7668,3
7669,2
7670,59
7671,17
7672,21
7673,27
7674,22
7675,23
7676,23
7677,18
7678,20
7679,22
7680,24
7681,21
7682,21
7683,16
7684,18
7685,20
7686,15
7687,17
7688,22
7689,22
7690,22
7691,33
7692,26
7693,26
7694,26
7695,28
7696,25
7697,21
7698,25
7699,18
7700,8
7701,43
7702,7
7703,20
7704,15
7705,27
7706,19
7707,17
7708,27
7709,15
7710,29
7711,16
7712,20
7713,13
7714,1
7715,51
7716,16
7717,25
7718,12
7719,22
7720,27
7721,14
7722,24
7723,17
7724,20
7725,24
7726,27
7727,19
7728,19
7729,25
7730,25
7731,19
7732,21
7733,22
7734,23
7735,19
7736,20
7737,24
7738,12
7739,16
7740,26
7741,17
7742,22
7743,16
7744,15
7745,20
7746,19
7747,15
7748,24
7749,11
7750,29
7751,19
7752,73
7753,21
7754,72
7755,66
7756,63
7757,76
7758,57
7759,55
7760,83
7761,19
7762,22
7763,21
7764,30
7765,22
7766,28
7767,27
7768,38
7769,16
7770,26
7771,29
7772,30
7773,20
7774,26
7775,29
7776,27
7777,28
7778,26
7779,22
7780,35
7781,23
7782,53
7783,17
7784,19
7785,30
7786,33
7787,16
7788,17
7789,13
7790,34
7791,26
7792,15
7793,17
7794,24
7795,11
7796,8
7797,13
7798,25
7799,11
7800,18
7801,25
7802,29
7803,18
7804,12
7805,24
7806,21
7807,21
7808,14
7809,20
7810,21
7811,23
7812,21
7813,16
7814,21
7815,26
7816,15
7817,19
7818,28
7819,25
7820,32
7821,23
7822,10
7823,2
7824,19
7825,28
7826,10
7827,10
7828,25
7829,11
7830,19
7831,8
7832,9
7833,11
7834,11
7835,21
7836,14
7837,3
7838,12
7839,13
7840,15
7841,10
7842,12
7843,1
7844,6
7845,18
7846,10
7847,11
7848,7
7849,15
7850,26
7851,7
7852,7
7853,11
7854,9
7855,19
7856,2
7857,12
7858,12
7859,3
7860,9
7861,10
7862,5
7863,2
7864,4
7865,6
7866,5
7867,4
7868,9
7869,5
7870,19
7871,5
7872,1
7873,3
7874,13
7875,10
7876,9
7877,7
7878,3
7879,6
7880,16
7881,3
7882,5
7883,4
7884,2
7885,15
7886,5
7887,11
7888,20
7889,4
7890,13
7891,8
7892,6
7893,10
7894,11
7895,10
7896,8
7897,4
7898,12
7899,4
7900,16
7901,16
7902,34
7903,1
7904,4
7905,7
7906,14
7907,4
7909,15
7910,16
7911,10
7912,13
7913,9
7914,10
7915,14
7916,12
7917,11
7918,14
7919,9
7920,17
7921,9
7922,10
7923,8
7924,12
7925,15
7926,25
7927,13
7928,1
7929,14
7930,29
7931,11
7932,3
7933,10
7934,10
7935,13
7936,15
7937,8
7938,12
7939,9
7940,21
7941,7
7942,19
7943,6
7944,11
7945,20
7946,33
7947,13
7948,16
7949,14
7950,20
7951,10
7952,4
7953,8
7954,9
7955,4
7956,10
7957,15
7958,10
7959,10
7960,13
7961,15
7962,11
7963,7
7964,4
7965,8
7966,10
7967,6
7969,17
7970,12
7971,5
7972,16
7973,3
7974,4
7975,9
7976,1
7977,5
7978,3
7979,2
7980,8
7981,14
7982,11
7983,7
7984,2
7985,11
7986,3
7987,11
7988,4
7989,3
7990,18
7991,4
7992,2
7993,4
7994,8
7995,10
7996,11
7997,13
7998,2
7999,9
8000,12
8001,17
8002,29
8003,9
8004,14
8005,15
8006,15
8007,6
8008,26
8009,7
8010,22
8011,12
8012,3
8013,6
8014,13
8015,26
8016,8
8017,10
8018,17
8019,10
8020,16
8021,17
8022,24
8023,10
8024,11
8025,8
8026,11
8027,10
8028,4
8029,14
8030,14
8031,2
8032,6
8033,11
8034,8
8035,7
8036,8
8037,5
8038,15
8039,5
8040,14
8041,6
8042,6
8043,3
8044,4
8045,5
8046,13
8047,3
8048,5
8049,6
8050,23
8051,12
8052,2
8053,6
8054,25
8055,18
8056,18
8057,9
8058,17
8059,9
8060,32
8061,13
8062,9
8063,19
8064,10
8065,22
8066,16
8067,5
8068,13
8069,8
8070,16
8071,4
8072,2
8073,3
8074,10
8075,12
8076,8
8077,9
8078,13
8079,8
8080,15
8081,34
8082,26
8083,1
8084,3
8085,19
8086,10
8087,10
8088,12
8089,7
8090,13
8091,9
8092,12
8093,12
8094,8
8095,6
8096,19
8097,9
8098,10
8099,10
8100,15
8101,8
8102,18
8103,9
8104,11
8105,9
8106,6
8107,12
8108,4
8109,6
8110,23
8111,8
8112,7
8113,5
8114,15
8115,22
8116,10
8117,6
8118,19
8119,13
8120,21
8121,15
8122,23
8123,10
8124,13
8125,13
8126,10
8127,12
8128,24
8129,16
8130,27
8131,18
8132,9
8133,2
8134,5
8135,18
8136,7
8137,10
8138,8
8139,3
8140,12
8141,10
8142,27
8143,2
8144,8
8145,3
8146,9
8147,4
8148,11
8149,14
8150,15
8151,5
8152,16
8153,3
8154,5
8155,8
8156,5
8157,13
8158,7
8159,13
8160,12
8161,4
8162,5
8163,9
8164,9
8165,7
8166,13
8167,2
8168,3
8169,24
8170,16
8171,12
8172,11
8173,9
8174,10
8175,23
8176,5
8177,11
8178,14
8179,19
8180,22
8181,2
8182,10
8183,12
8184,9
8185,20
8186,9
8187,16
8188,20
8189,9
8190,26
8191,14
8192,3
8193,13
8194,10
8195,14
8196,12
8197,4
8198,11
8199,20
8200,18
8201,12
8202,16
8203,5
8204,11
8205,6
8206,14
8207,18
8208,14
8209,13
8210,10
8211,16
8212,4
8213,3
8214,5
8215,15
8216,4
8217,4
8218,6
8219,4
8220,9
8221,4
8222,11
8223,1
8224,2
8225,4
8226,4
8227,3
8228,5
8229,3
8230,13
8231,9
8232,3
8233,3
8234,9
8235,12
8236,2
8237,3
8238,8
8239,11
8240,12
8241,18
8242,15
8243,6
8244,5
8245,28
8246,18
8247,7
8248,24
8249,17
8250,15
8251,10
8252,4
8253,6
8254,8
8255,6
8256,3
8257,12
8258,7
8259,3
8260,17
8261,10
8262,23
8263,6
8264,7
8265,9
8266,11
8267,5
8268,6
8269,9
8270,13
8271,13
8272,16
8273,9
8274,4
8275,13
8276,8
8277,12
8278,15
8279,8
8280,11
8281,11
8282,7
8283,13
8284,21
8285,15
8286,14
8287,6
8288,13
8289,11
8290,49
8291,13
8292,1
8293,8
8294,10
8295,17
8296,8
8297,14
8298,19
8299,13
8300,21
8301,13
8302,13
8303,14
8304,10
8305,38
8306,17
8307,13
8308,16
8309,12
8310,10
8311,5
8312,4
8313,6
8314,9
8315,12
8316,3
8317,5
8318,7
8319,2
8320,19
8321,7
8322,12
8323,6
8324,8
8325,5
8326,13
8327,2
8328,3
8329,7
8330,19
8331,9
8332,9
8333,6
8334,5
8335,12
8336,14
8337,8
8338,1
8339,4
8340,9
8341,9
8342,3
8343,5
8344,4
8345,5
8346,4
8347,3
8348,9
8349,3
8350,19
8351,6
8352,8
8353,5
8354,8
8355,24
8356,15
8357,3
8358,11
8359,15
8360,25
8361,13
8362,33
8363,11
8364,12
8365,16
8366,8
8367,12
8368,22
8369,5
8370,19
8371,8
8372,5
8373,2
8374,8
8375,7
8376,11
8377,9
8378,14
8379,8
8380,13
8381,20
8382,31
8383,9
8384,7
8385,3
8386,19
8387,21
8388,4
8389,3
8390,24
8391,6
8392,12
8393,9
8394,12
8395,10
8396,5
8397,13
8398,5
8399,12
8400,8
8401,4
8402,3
8403,9
8404,5
8405,9
8406,8
8407,4
8408,7
8409,11
8410,20
8411,23
8412,6
8413,9
8414,8
8415,11
8416,11
8417,15
8418,14
8419,16
8420,11
8421,20
8422,8
8423,7
8424,5
8425,12
8426,9
8427,4
8428,19
8429,10
8430,11
8431,5
8432,11
8433,20
8434,5
8435,10
8436,8
8437,11
8438,7
8439,2
8440,20
8441,4
8442,7
8443,7
8444,6
8445,9
8446,20
8447,7
8448,9
8449,2
8450,14
8451,8
8452,5
8453,13
8454,9
8455,16
8456,6
8457,29
8458,23
8459,12
8460,22
8461,16
8462,23
8463,10
8464,20
8465,13
8466,10
8467,7
8468,3
8469,16
8470,17
8471,20
8472,17
8473,14
8474,24
8475,33
8476,13
8477,7
8478,22
8479,20
8480,26
8481,30
8482,25
8483,14
8484,16
8485,13
8486,27
8487,17
8488,31
8489,22
8490,25
8491,10
8492,11
8493,17
8494,14
8495,18
8496,11
8497,26
8498,16
8499,6
8500,23
8501,15
8502,37
8503,12
8504,11
8505,13
8506,16
8507,7
8508,8
8509,8
8510,9
8511,11
8512,3
8513,6
8514,5
8515,9
8516,7
8517,11
8518,3
8519,8
8520,12
8521,5
8522,4
8523,1
8524,14
8525,20
8526,13
8527,14
8528,17
8529,10
8530,26
8531,29
8532,19
8533,4
8534,16
8535,22
8536,8
8537,11
8538,13
8539,33
8540,29
8541,16
8542,14
8543,20
8544,23
8545,25
8546,17
8547,12
8548,29
8549,12
8550,17
8551,16
8552,13
8553,7
8554,15
8555,21
8556,1
8557,13
8558,19
8559,29
8560,27
8561,19
8562,33
8563,10
8564,13
8565,12
8566,9
8567,11
8568,8
8569,4
8570,13
8571,4
8572,4
8573,5
8574,7
8575,10
8576,28
8577,5
8578,7
8579,7
8580,9
8581,4
8582,4
8583,2
8584,5
8585,5
8586,5
8587,2
8588,4
8589,4
8590,13
8591,10
8592,6
8593,2
8594,12
8595,32
8596,13
8597,7
8598,8
8599,6
8600,18
8601,7
8602,6
8603,6
8604,7
8605,14
8606,3
8607,3
8608,19
8609,5
8610,15
8611,4
8612,1
8613,4
8614,28
8615,19
8616,4
8617,2
8618,4
8619,2
8620,17
8621,19
8622,48
8623,14
8624,7
8625,3
8626,9
8627,2
8628,4
8629,5
8630,11
8631,5
8632,4
8633,4
8634,8
8635,11
8636,2
8637,3
8638,7
8639,12
8640,17
8641,12
8642,15
8643,7
8644,7
8645,7
8646,6
8647,9
8648,9
8649,4
8650,26
8651,17
8652,7
8653,11
8654,15
8655,20
8656,12
8657,13
8658,22
8659,22
8660,21
8661,10
8662,10
8663,15
8664,7
8665,16
8666,22
8667,10
8668,14
8669,3
8670,21
8671,9
8672,5
8673,1
8674,5
8675,9
8676,4
8677,3
8678,11
8679,17
8680,16
8681,8
8682,8
8683,10
8684,5
8685,9
8686,13
8687,5
8688,7
8689,12
8690,7
8691,12
8692,6
8693,5
8694,5
8695,10
8696,10
8697,5
8698,8
8699,6
8700,10
8701,6
8702,4
8703,4
8704,14
8705,12
8706,13
8707,12
8708,6
8709,4
8710,21
8711,8
8712,13
8713,7
8714,14
8715,20
8716,9
8717,8
8718,5
8719,15
8720,20
8721,10
8722,17
8723,17
8724,15
8725,12
8726,8
8727,17
8728,33
8729,12
8730,15
8731,7
8732,6
8733,9
8734,6
8735,9
8736,7
8737,4
8738,15
8739,11
8740,19
8741,18
8742,24
8743,16
8744,22
8745,25
8746,15
8747,16
8748,18
8749,9
8750,11
8751,18
8752,15
8753,8
8754,17
8755,26
8756,5
8757,12
8758,4
8759,6
8760,15
8761,18
8762,18
8763,8
8764,11
8765,13
8766,24
8767,12
8768,11
8769,24
8770,25
8771,17
8772,6
8773,5
8774,17
8775,20
8776,10
8777,13
8778,25
8779,11
8780,15
8781,14
8782,15
8783,17
8784,9
8785,20
8786,4
8787,6
8788,13
8789,2
8790,12
8791,2
8792,11
8793,8
8794,9
8795,18
8796,11
8797,3
8798,11
8799,4
8800,14
8801,8
8802,11
8803,5
8804,4
8805,4
8806,9
8807,12
8808,11
8809,2
8810,17
8811,7
8812,5
8813,5
8814,12
8815,11
8816,12
8817,4
8818,4
8819,12
8820,16
8821,2
8822,9
8823,8
8824,21
8825,20
8826,16
8827,7
8828,8
8829,10
8830,22
8831,15
8832,8
8833,2
8834,21
8835,19
8836,9
8837,16
8838,19
8839,13
8840,28
8841,9
8842,26
8843,12
8844,14
8845,18
8846,10
8847,26
8848,21
8849,15
8850,13
8851,10
8852,3
8853,10
8854,2
8855,6
8856,3
8857,22
8858,31
8859,40
8860,14
8861,14
8862,23
8863,11
8864,6
8865,7
8866,13
8867,3
8868,9
8869,37
8870,11
8871,14
8872,7
8873,8
8874,7
8875,8
8876,11
8877,4
8878,5
8879,5
8880,10
8881,7
8882,4
8883,9
8884,12
8885,10
8886,4
8887,7
8888,11
8889,15
8890,13
8891,26
8892,21
8893,11
8894,6
8895,20
8896,15
8897,17
8898,8
8899,24
8900,30
8901,12
8902,8
8903,17
8904,23
8905,19
8906,6
8907,13
8908,20
8909,7
8910,10
8911,8
8912,3
8913,7
8914,4
8915,12
8916,6
8917,24
8918,16
8919,55
8920,25
8921,18
8922,13
8923,2
8924,7
8925,8
8926,9
8927,10
8928,7
8929,8
8930,9
8931,12
8932,20
8933,6
8934,16
8935,10
8936,9
8937,5
8938,7
8939,8
8940,18
8941,9
8942,4
8943,2
8944,5
8945,28
8946,18
8947,72
8948,10
8949,17
8950,25
8951,11
8952,32
8953,30
8954,18
8955,45
8956,43
8957,20
8958,16
8959,26
8960,36
8961,16
8962,18
8963,16
8964,19
8965,14
8966,17
8967,14
8968,20
8969,53
8970,16
8971,25
8972,21
8973,11
8974,22
8975,25
8976,20
8977,17
8978,28
8979,15
8980,29
8981,32
8982,33
8983,22
8984,32
8985,18
8986,24
8987,27
8988,22
8989,14
8990,24
8991,27
8992,19
8993,15
8994,24
8995,33
8996,12
8997,12
8998,14
8999,19
9000,19
9001,12
9002,14
9003,14
9004,14
9005,8
9006,11
9007,13
9008,21
9009,2
9010,25
9011,25
9012,11
9013,11
9014,17
9015,16
9016,6
9017,27
9018,18
9019,19
9020,23
9021,25
9022,17
9023,24
9024,10
9025,28
9026,13
9027,16
9028,23
9029,6
9030,11
9031,13
9032,7
9033,33
9034,12
9035,10
9036,13
9037,6
9038,9
9039,6
9040,28
9041,9
9042,33
9043,7
9044,11
9045,12
9046,11
9047,10
9048,9
9049,8
9050,18
9051,15
9052,3
9053,8
9054,18
9055,15
9056,14
9057,15
9058,6
